"player_name","team_abbreviation","age","gp","min","dre","efg","rel_efg","ts","rel_ts","stk","plus_minus"
"Chamberlain Oguchi","MNE",27,24,547,-2.3,54.7,7.61,6.07,-44.89,1.6,-3.6
"Chas McFarland","TEX",26,19,199,-3.83,41.96,-5.13,2.92,-48.04,2.9,-9
"Chaz Crawford","SPG",29,1,5,-2.06,NA,NA,NA,NA,9.1,81.8
"Chris Ayer","SXF",29,43,587,-2.61,49.1,2.01,3.1,-47.86,4.3,-4.3
"Chris Cooper","BAK",23,47,816,-1.92,44.68,-2.41,3.3,-47.66,3.3,4.9
"Chris Daniels","RGV",29,16,346,-1.64,53.27,6.18,3.86,-47.11,5.2,-2.3
"Chris Davis","SXF",27,30,492,-3.33,43.56,-3.53,4.52,-46.44,2.7,-9.5
"Chris Douglas-Roberts","TEX",26,11,423,4.16,53.83,6.74,3.24,-47.72,3.2,4.7
"Chris Johnson","SCW",27,14,358,4.6,52.98,5.89,3.36,-47.61,5.9,2.1
"Chris Johnson","RGV",23,39,1049,1.66,54.03,6.94,6.42,-44.54,3.2,5.3
"Chris Porter","FWN",35,34,472,0.39,51.16,4.07,3.15,-47.81,2.8,7
"Chris Quinn","TUL",29,25,810,2.56,53.31,6.22,6.63,-44.33,2.5,6
"Chris Roberts","AUS",25,42,1387,-0.55,48.84,1.75,3.88,-47.08,2.1,3.2
"Chris Wright","MNE",24,39,1545,2.01,52.56,5.48,3.83,-47.13,4.2,-1.6
"Chris Wright","IWA",23,42,1369,-0.57,46.3,-0.79,4.32,-46.64,2.5,-4.6
"Christian Eyenga","TEX",24,30,908,-3.33,45.97,-1.12,3.54,-47.42,4.4,-5.8
"Christian Polk","RGV",25,32,755,-4.06,46.83,-0.26,8.51,-42.45,1.1,-1.9
"Cliff Tucker","SPG",24,13,236,-0.83,49.4,2.32,8.96,-42,3,-9.3
"Coby Karl","IDA",30,50,1807,-0.55,46.99,-0.1,2.96,-48.01,2.4,0.1
"Cory Higgins","ERI",24,30,1077,1.26,51.98,4.89,4.98,-45.98,2.3,-0.6
"Cory Joseph","AUS",21,26,1002,2.79,50.53,3.44,3.66,-47.3,3,4.4
"Courtney Fortson","LAD",25,46,1768,-0.05,44.44,-2.64,3.64,-47.32,2.7,-3.5
"Craig Brackins","LAD",25,9,156,-2.51,44.2,-2.89,15.92,-35.04,1.2,-10.9
"Curtis Jerrells","MNE",26,10,375,2.28,57.64,10.55,5.04,-45.92,2.8,7.9
"D'Aundray Brown","CTN",24,24,272,-2.52,46.67,-0.42,3.41,-47.56,1.7,2.4
"D.J. Kennedy","RGV",23,49,1832,1.95,48.76,1.67,3.19,-47.77,2.3,3.6
"DaJuan Summers","MNE",25,29,961,-0.93,47.21,0.12,5.04,-45.92,2.8,-5.1
"Dairese Gary","FWN",24,11,102,-3.15,17.72,-29.37,1.62,-49.34,4.1,-21.3
"Damian Saunders","SXF",24,38,819,2.7,50.94,3.85,3.79,-47.18,6.4,1.3
"Damion James","BAK",25,44,1357,-1.32,43.47,-3.62,4.05,-46.91,3.7,1.7
"Daniel Coleman","SXF",28,6,116,-2.45,33.93,-13.16,3.75,-47.21,2.4,-8.6
"Daniel Nwaelele","SCW",29,30,548,-1.17,53.64,6.55,5.96,-45.01,1.6,-2.2
"Daniel Orton","TUL",22,29,819,1.81,53.5,6.41,2.36,-48.6,5.8,-1
"Danny Sumner","ERI",25,1,4,-2.06,0,-47.09,0,-50.96,0,50
"Dar Tucker","RNO",25,41,1237,0.13,50.26,3.17,3.64,-47.32,2,-0.3
"Darington Hobson","SCW",25,36,927,-2.01,45.48,-1.61,5.01,-45.95,2.4,3
"Darius Johnson-Odom","LAD",23,13,518,0.96,49.74,2.65,3.57,-47.39,1.9,-1.6
"Darius Miller","IWA",23,11,299,-0.79,58.93,11.84,8.21,-42.75,2.2,-8.2
"Darius Morris","LAD",22,2,70,-1.84,38.53,-8.56,2.93,-48.04,1.4,-5.6
"Darius Rice","TEX",30,25,773,2.42,50.23,3.14,7.44,-43.52,2.7,4.4
"Darnell Dodson","LAD",23,6,35,-2.75,20.99,-26.1,20.99,-29.98,1.4,-27
"Darnell Jackson","RNO",27,19,532,0.3,50.54,3.45,3.39,-47.58,3.2,-6.2
"Darryl Partin","FWN",25,33,554,-3.02,43.75,-3.34,10.04,-40.92,2.3,-4.1
"DeAndre Liggins","TUL",25,19,649,2.22,53.26,6.17,4.36,-46.6,3.2,1.8
"DeVon Hardin","RGV",26,10,132,-1.67,55.34,8.25,2.48,-48.48,4.3,-12.1
"Delonte West","TEX",29,8,227,-2.04,35.93,-11.16,3.01,-47.95,3.9,-10.4
"Demetri McCamey","FWN",24,43,767,-2.7,44.44,-2.64,6.33,-44.64,2.4,0.8
"Demetris Nichols","SXF",28,49,1764,-0.46,52.03,4.94,4.74,-46.23,3,-1.3
"Demonte Harper","ERI",24,50,1126,-3.49,44.65,-2.44,4.52,-46.44,2.3,-0.2
"Dennis Horner","SPG",25,31,969,-1.32,51.02,3.93,4.28,-46.68,2,-3.2
"Desmon Farmer","RNO",31,29,791,-1.08,50.56,3.47,5.34,-45.63,1.2,-8.3
"Dexter Pittman","SXF",25,15,373,0.08,46.94,-0.15,3.34,-47.63,5.1,-3.8
"Diante Garrett","BAK",24,8,261,2.38,55.08,7.99,6.63,-44.33,2.5,9.3
"Dominique Johnson","SXF",26,36,730,-2.77,48.39,1.3,4.09,-46.87,1.8,-1.2
"Dominique Jones","SPG",24,9,280,0.02,46.62,-0.47,3.85,-47.11,4.1,-10.3
"Dominique Morrison","IWA",23,12,224,-7.11,34.33,-12.76,2.83,-48.13,1.5,-0.7
"Dominique Sutton","TUL",26,48,1331,0.94,51.46,4.37,2.7,-48.26,3.5,1
"Donald Sloan","SXF",25,10,362,4.51,50.87,3.78,4.18,-46.79,2.3,5.2
"Donatas Motiejunas","RGV",22,7,241,1.08,53.74,6.65,4.66,-46.3,1.7,7.9
"Dontell Jefferson","AUS",29,24,378,-5.7,42.79,-4.3,2.53,-48.43,1.9,-7.4
"Doron Lamb","FWN",21,6,153,-2.05,44.03,-3.06,5.34,-45.62,1.2,-0.3
"Durrell Summers","IDA",24,50,1568,-2.53,46.54,-0.55,4.44,-46.52,2.2,-3.4
"Dwayne Jones","TEX",30,21,640,-1,42.74,-4.35,2.48,-48.48,2.8,-6.1
"Edwin Ubiles","SPG",26,25,490,-4.53,45.43,-1.66,6.66,-44.31,2,-1.8
"Elijah Millsap","LAD",25,44,1514,1.04,44.44,-2.64,2.84,-48.13,3.3,-4.3
"Eniel Polynice","LAD",25,1,5,-2.46,0,-47.09,0.55,-50.42,0,7.1
"Erik Daniels","ERI",31,42,778,1.11,49.13,2.04,5.61,-45.35,2.7,3.2
"Fab Melo","MNE",23,33,864,0.54,51.63,4.54,4.73,-46.24,6.8,-3.9
"Fred House","TEX",35,44,1026,0.29,43.75,-3.34,5.09,-45.88,4.2,-1.7
"Gabe Pruitt","MNE",27,38,792,-0.93,42.31,-4.78,4.48,-46.48,3.2,3.5
"Garrett Green","RNO",24,25,194,-3.98,39.31,-7.78,2.64,-48.32,1.2,-7.4
"Garrett Stutz","MNE",23,17,219,-0.91,55.41,8.32,4.95,-46.01,2.6,3.7
"Garrett Temple","RNO",27,9,324,1.29,54.79,7.71,3.73,-47.23,2.9,-4.5
"Gary Flowers","LAD",27,46,1581,0.38,51.39,4.3,6.87,-44.1,4.2,-2.2
"George Odufuwa","TEX",113,42,703,-0.94,51.85,4.76,2.63,-48.33,3.4,2.7
"Glen Rice","RGV",22,42,996,4.22,57.5,10.41,4.38,-46.58,3.1,11.1
"Greg Smith","RGV",22,3,70,-1.26,53.27,6.18,7.36,-43.61,2.5,17.4
"Hank Thorns","MNE",24,12,154,-4.31,26.64,-20.44,4.77,-46.2,2.4,1.8
"Hassan Whiteside","RGV",24,36,423,7.28,56.57,9.48,3.29,-47.67,9,4.5
"Henry Sims","ERI",23,41,1303,0.14,50,2.91,3.68,-47.29,3.4,1.8
"Henry Walker","SXF",25,3,60,-1.39,51.63,4.54,51.63,0.66,4.4,-3
"Hilton Armstrong","SCW",28,29,764,3.05,63.04,15.95,2.73,-48.23,5.8,9
"Hollis Thompson","TUL",22,48,966,-2.59,47.58,0.49,5.54,-45.42,2,-7.1
"Ibrahima Thomas","TEX",26,13,190,-2.72,42.68,-4.41,3.45,-47.52,3.5,15.3
"Isaiah Wilkerson","TUL",22,28,207,-12.09,35.91,-11.18,5.68,-45.28,0.7,-10.3
"JaJuan Johnson","IDA",24,42,979,-1.23,43.72,-3.37,4.67,-46.29,4.7,-4.7
"Jack McClinton","RNO",28,3,38,-3.4,0,-47.09,0.7,-50.26,0,-13.6
"Jai Lucas","CTN",24,19,366,-6.44,42.5,-4.59,7.08,-43.88,0.7,-11.2
"Jamario Moon","LAD",33,15,485,2.96,38.84,-8.25,6.55,-44.42,6.6,2.8
"Jamarr Sanders","AUS",24,49,1608,-1.05,53.17,6.08,7.88,-43.08,2.1,2.5
"James Mays","SXF",27,47,1584,-2.64,44.25,-2.84,3.08,-47.88,3.5,-5.8
"James Nunnally","BAK",22,49,966,1.58,52.37,5.28,4.71,-46.25,2.2,6.5
"Jared Cunningham","TEX",22,15,518,-4.03,38.24,-8.85,2.4,-48.56,1.9,-6.7
"Jarrid Famous","IWA",24,46,1184,-3.8,46.71,-0.38,3.64,-47.32,1.7,-7.7
"Jarvis Varnado","SXF",25,23,702,2.15,57.32,10.23,3.5,-47.47,6.9,-1.9
"Jason Ellis","IDA",30,43,910,-0.62,53.45,6.36,3.68,-47.28,2.4,7.9
"Jason Warren","FWN",28,2,16,-2.15,50.65,3.56,50,-0.96,0,-2.6
"Jazwyn Cowan","AUS",29,4,103,-2.35,49.68,2.59,8.05,-42.91,0.5,2
"Jeff Adrien","RGV",27,5,165,0.29,56.94,9.86,3.64,-47.32,3.6,9.6
"Jefferson Mason","TEX",25,1,13,-2.15,50,2.91,1.11,-49.85,0,-37
"Jerel McNeal","BAK",26,44,1335,0.63,50.23,3.14,4.17,-46.79,3.3,7.2
"Jeremiah Rivers","MNE",25,14,234,-3.5,29.75,-17.34,4.26,-46.7,4.7,-19.5
"Jeremy Lamb","TUL",21,21,689,3.16,54.17,7.08,6.03,-44.94,3.1,4.2
"Jeremy Tyler","SCW",22,12,331,-5.47,54.78,7.69,4.36,-46.61,1.9,4.8
"Jermaine Taylor","MNE",26,8,259,4.72,52.47,5.38,6.21,-44.75,4.4,6.5
"Jerome Jordan","LAD",26,42,1236,1.07,61.19,14.1,3.83,-47.13,4.1,-3.2
"Joel Freeland","IDA",26,2,74,-1.53,50,2.91,6.87,-44.09,0,-2.7
"John Jenkins","BAK",22,2,66,-0.55,58.58,11.49,4.94,-46.02,2.1,5.5
"Jon Leuer","CTN",24,8,292,2.46,54.07,6.98,4.14,-46.82,2.4,10.2
"Jonathan Thomas","SPG",25,6,136,-4.67,34.06,-13.03,33.7,-17.27,1.9,-19.7
"Jorge Gutierrez","CTN",24,50,1565,-0.62,43.97,-3.12,3.28,-47.68,3.3,4.8
"Josh Boone","IWA",28,2,66,-2.36,48.55,1.46,6.6,-44.36,2.9,-9.5
"Josh Owens","IDA",24,42,752,-3.83,46.51,-0.58,4.25,-46.71,2.5,-5.7
"Josh Selby","MNE",22,23,645,-0.9,42.86,-4.23,4.14,-46.82,1.8,1.5
"Julyan Stone","IWA",24,6,102,-2.36,29.7,-17.39,2.41,-48.55,3.2,-22
"Justin Dentmon","TEX",27,42,1554,0.09,49.78,2.69,3.79,-47.17,1.9,2.3
"Justin Harper","IDA",23,48,1277,-2.35,46.19,-0.9,5.51,-45.45,2,0
"Justin Holiday","IDA",24,47,1629,2.95,47.77,0.68,4.46,-46.5,4.9,-2.1
"Justin Hurtt","IWA",25,43,1126,-2.02,46.73,-0.36,4.5,-46.46,1.9,-8.1
"Justin Johnson","SPG",24,41,749,-4.54,47.03,-0.06,5.77,-45.2,1.3,-1.2
"Keith Benson","ERI",24,24,533,-1.09,45.96,-1.13,3.83,-47.13,5,-2.3
"Kendall Marshall","BAK",21,9,278,-5.14,33.93,-13.16,3.47,-47.49,1.9,-1.5
"Kenny Adeleke","SPG",30,31,526,-3.6,52.78,5.69,3.55,-47.42,2.1,-7.8
"Kenny Lawson","IWA",24,17,267,-2.98,45.65,-1.44,3.1,-47.86,3,-7
"Kent Bazemore","SCW",23,5,170,2.72,55.49,8.4,5.65,-45.32,7.6,13
"Kevin Anderson","CTN",24,10,218,-4.97,38.5,-8.59,5.48,-45.48,2.3,-0.2
"Kevin Jones","CTN",23,12,450,2.72,53.88,6.79,6.27,-44.69,2.9,1.5
"Kevin Murphy","RNO",23,14,401,-2.84,49.47,2.38,4.81,-46.16,2.3,-4.5
"Keyon Dooling","RNO",33,1,26,-2.74,37.84,-9.25,5.64,-45.32,3.7,-16.7
"Khris Middleton","FWN",21,3,79,-3.21,34.93,-12.16,35.11,-15.85,1.8,0
"Kim English","FWN",24,3,110,-1.46,48.88,1.79,3.84,-47.12,3,-0.4
"Kris Joseph","SPG",24,27,919,-0.53,46.77,-0.31,4.09,-46.87,3.1,0.9
"Kyle Fogg","RGV",23,37,664,-0.44,46.09,-1,3.33,-47.63,2.3,5
"Kyle Gibson","CTN",26,44,1453,-1.36,47.72,0.63,3.6,-47.36,1.2,4.3
"Kyle Goldcamp","ERI",27,41,1005,-1.32,48.98,1.89,5.19,-45.77,2.3,-0.3
"Kyle Weaver","CTN",27,37,1040,1.22,50,2.91,3.94,-47.02,2.9,5.2
"Lance Goulbourne","SCW",24,35,627,-1.8,43.8,-3.29,2.87,-48.09,2.6,-4.2
"Lazar Hayward","LAD",26,14,442,2.84,56.67,9.58,4.96,-46,1.9,3
"Lester Hudson","AUS",28,11,403,3.33,55.19,8.1,5.96,-45.01,3.8,5.8
"Liam McMorrow","IWA",25,4,26,-2.47,33.63,-13.46,1.02,-49.94,0,-24.5
"Luke Harangody","FWN",25,17,601,2.17,48.66,1.57,4.52,-46.44,2.4,2.6
"Luther Head","TEX",30,11,258,-0.17,51.38,4.29,6.14,-44.83,3.2,-10.9
"Maalik Wayns","RGV",22,9,198,-1.73,52.14,5.05,4.14,-46.83,2.5,-3.2
"Malcolm Thomas","SCW",24,2,79,-0.99,50,2.91,5.48,-45.49,3.8,14.6
"Marcus Landry","RNO",27,35,1289,0.93,57.34,10.26,9.99,-40.97,2.6,-1.4
"Mario Little","TUL",25,15,185,-2.96,41.12,-5.96,8.93,-42.03,2.9,-0.5
"Mark Tyndale","MNE",27,47,1359,0.73,47.69,0.6,2.58,-48.38,3.5,-1.8
"Matt Dickey","LAD",23,8,146,-3.01,54.13,7.04,4.52,-46.45,2.3,-18.7
"Maurice Baker","SCW",33,47,1220,-3.41,45.05,-2.04,5.88,-45.08,1.9,0.4
"Melvin Ely","TEX",35,37,981,-2.43,50.32,3.23,3.65,-47.31,2.4,-8.5
"Micah Downs","MNE",26,48,1687,0.36,51.13,4.04,4.98,-45.99,3.3,1.5
"Micheal Eric","CTN",25,50,1109,-1.03,50.93,3.84,5.33,-45.63,4.9,6.5
"Mickell Gladness","SCW",26,49,1075,0,50.88,3.79,3.74,-47.22,5.9,-1.2
"Mike Anderson","FWN",27,18,383,-4.23,36.62,-10.47,2.93,-48.03,3.6,0.4
"Mike Davis","SXF",24,49,1134,-0.75,52.27,5.18,5.87,-45.09,2.6,0
"Mike James","TEX",38,2,68,-1.07,54.95,7.86,4.88,-46.08,3.6,35
"Mike Scott","BAK",24,7,228,-1.23,50.79,3.7,3.36,-47.6,1,-7.9
"Mike Singletary","RGV",24,49,1231,-0.51,50.65,3.56,4.59,-46.37,1.9,4.5
"Mike Taylor","LAD",27,26,511,0.48,54.62,7.53,4.65,-46.31,3.8,-2.8
"Miles Plumlee","FWN",24,15,457,-3.04,45.83,-1.26,4.79,-46.17,4.1,-4
"Mo Charlo","RNO",29,9,282,4.45,61.24,14.15,5.85,-45.11,4.3,-4.4
"Morris Almond","LAD",28,44,1463,-2.08,53.95,6.86,3.87,-47.1,1.6,-2.3
"Mustafa Shakur","ERI",28,7,265,-0.42,46.79,-0.3,4.22,-46.74,3.3,2.2
"Mychel Thompson","SXF",25,48,1469,-2.32,45.29,-1.79,5.49,-45.48,2.4,-0.5
"Nando De Colo","AUS",26,3,105,-1.69,42.17,-4.92,10.37,-40.59,2.8,15.7
"Nick Covington","ERI",27,47,1223,-1.84,49.68,2.59,6.22,-44.74,2.2,0.5
"Nick Murphy","IWA",25,41,766,-0.84,40.41,-6.68,3.26,-47.7,4.1,0.7
"Nolan Smith","IDA",24,2,76,-2.78,43.08,-4.01,5.13,-45.83,1.3,-13.8
"Omar Reed","MNE",25,44,793,0.79,53.04,5.95,5.07,-45.89,2.8,0.5
"Orien Greene","RNO",31,43,1289,0.05,47.97,0.88,4.53,-46.43,3.7,-0.7
"Orlando Johnson","FWN",24,4,157,-0.75,47,-0.08,3.87,-47.1,2.6,3.8
"Oscar Bellfield","ERI",23,10,186,-2.54,45.65,-1.44,8.39,-42.57,2.9,-2.6
"Othyus Jeffers","IWA",27,33,1083,0.79,50,2.91,3.11,-47.85,2.7,-2.6
"Patrick Beverley","RGV",24,3,112,-1.56,42.37,-4.72,6.7,-44.26,3,2.6
"Patrick O'Bryant","RNO",27,4,93,-2.69,61.39,14.3,5.33,-45.64,2.5,-18.9
"Patrick Sullivan","AUS",24,47,1115,-2.39,47.53,0.44,6.31,-44.65,4,5.5
"Paul Carter","SPG",26,32,502,-3.29,35.26,-11.83,3.18,-47.78,2.6,-2.9
"Paul Harris","IWA",26,47,1463,3.26,49.52,2.43,3.62,-47.34,3.2,0.8
"Perry Jones III","TUL",21,15,487,0.68,46.1,-0.99,4.36,-46.6,2.8,-6.2
"Phil Jones","LAD",27,11,99,-2.54,61.54,14.45,3.67,-47.29,3,-2.5
"Quincy Acy","BAK",22,13,369,-1.31,58.84,11.75,3.77,-47.19,2.1,2.1
"Ralph Sampson","RNO",23,23,208,-3.19,45.45,-1.63,3.73,-47.23,3.6,1.3
"Ramone Moore","SPG",24,37,884,-2.36,50.29,3.2,10.72,-40.24,2.1,-0.2
"Rashad McCants","TEX",28,4,138,-0.46,58.71,11.62,8.61,-42.35,3.6,-18.5
"Rasual Butler","TUL",34,31,1014,0.15,48.55,1.46,5.33,-45.63,3.3,1.2
"Reeves Nelson","LAD",21,1,15,-2.15,NA,NA,NA,NA,0,-16.1
"Reggie Hamilton","IDA",24,18,354,-2.83,48.66,1.57,4.47,-46.5,2.5,3.7
"Reggie Jackson","TUL",23,3,114,1.21,64.72,17.63,6.65,-44.32,0.5,14.4
"Reginald Larry","IDA",26,1,7,-2.32,0,-47.09,0,-50.96,0,-64.3
"Renaldo Major","BAK",31,41,1189,0.84,48.09,1,2.81,-48.15,3.3,5
"Rick Jackson","AUS",24,48,1235,1.46,52.2,5.11,5.33,-45.63,4.4,1.6
"Robert Hite","IWA",29,26,566,-0.51,45.05,-2.03,5.72,-45.24,2.9,-4.1
"Robert Sacre","LAD",24,7,229,-2.21,44.2,-2.89,3.59,-47.37,2.7,-0.2
"Rodney Bartholomew","TUL",24,47,735,-1.95,51.46,4.37,3.59,-47.38,2.4,1.2
"Ron Anderson","TUL",23,44,912,-2.21,48.78,1.69,2.67,-48.29,2.6,6
"Ron Howard","FWN",30,35,1203,0.22,46.67,-0.42,3.01,-47.95,2.1,4.5
"Ronald Dupree","RNO",32,36,1134,-0.85,45.56,-1.53,3.87,-47.1,2.2,-7.4
"Royce White","RGV",22,16,409,-1.94,45.03,-2.06,2.42,-48.54,2.9,14.2
"Ryan Ayers","AUS",26,21,305,-0.89,51.64,4.55,13.61,-37.36,2,-6.2
"Ryan Rossiter","CTN",23,43,680,-2.93,50.68,3.59,4.08,-46.88,2.7,0.1
"Sadiel Rojas","FWN",23,50,1164,0.86,48.95,1.86,4.83,-46.13,3.4,8.8
"Samardo Samuels","RNO",24,34,1260,-1.64,48.53,1.44,2.78,-48.19,2.2,-5.9
"Scott Machado","SCW",23,28,672,-2,43.31,-3.78,3.01,-47.95,2.2,0.8
"Scott VanderMeer","MNE",27,27,349,-1.74,40.15,-6.94,2.98,-47.98,7.9,3.1
"Sean Evans","IDA",24,46,1132,-0.73,50.52,3.43,3.44,-47.53,3,-6.5
"Sean Singletary","TEX",27,42,1465,0.17,46.45,-0.64,4.09,-46.87,2.5,-0.6
"Sean Sonderleiter","RNO",32,10,117,-4.57,34.17,-12.92,4.1,-46.86,0.4,-4.6
"Sean Williams","TEX",26,30,637,-3.15,45.08,-2.01,4.75,-46.21,5.7,-3.9
"Seth Tarver","SXF",24,46,1085,-1.23,42.41,-4.68,3.3,-47.66,2.8,-2.9
"Shan Foster","BAK",26,41,623,-1.13,48.82,1.73,9.65,-41.31,2.4,0.1
"Shawn Taggart","SPG",28,13,262,-6.87,38.98,-8.11,2.97,-47.99,2.6,-8.9
"Shawn Vanzant","SPG",24,11,167,-3.26,43.52,-3.57,8.25,-42.71,2.6,-9.6
"Shelvin Mack","MNE",23,23,928,0.46,52.69,5.6,4.99,-45.98,1.6,-0.1
"Solomon Alabi","IDA",25,18,280,-1.2,51.49,4.4,5.95,-45.02,4.2,-8.1
"Solomon Bozeman","TEX",25,46,965,-2.4,39.6,-7.49,2.39,-48.58,1.7,-2.4
"Stefhon Hannah","SCW",28,49,1463,-1.65,42.08,-5.01,4.74,-46.23,3.2,6
"Stephen Dennis","BAK",25,45,993,0.52,45.92,-1.17,3.58,-47.38,4.2,6.2
"Tajuan Porter","RNO",25,35,716,-4.45,41.76,-5.33,5.34,-45.62,1.3,-1.5
"Taylor Griffin","SCW",27,48,1230,-0.39,45.35,-1.74,3.36,-47.6,3.3,0.9
"Terrance Thomas","FWN",32,11,323,1.16,55.5,8.42,7.99,-42.97,1.8,3
"Terrel Harris","RGV",25,12,357,0.7,59.86,12.77,5.93,-45.03,1.8,2.6
"Terrence Jennings","ERI",24,34,480,-1.6,47.73,0.64,4.49,-46.47,5.8,-11
"Terrence Jones","RGV",21,24,741,6.21,52.26,5.17,3.65,-47.31,4.3,9.4
"Thomas Baudinet","SPG",23,9,86,-2.88,44.59,-2.5,44.9,-6.06,1,2.2
"Tim Ohlbrecht","RGV",24,32,852,4.07,60.74,13.65,3.81,-47.15,4.9,6.2
"Tirrell Baines","ERI",26,49,1105,-3.48,50,2.91,4.65,-46.31,1.3,-4.9
"Tommy Smith","FWN",32,29,633,-0.55,55.26,8.17,3.18,-47.78,5.1,3.3
"Tony Mitchell","FWN",23,48,1693,0.24,47.75,0.66,5.13,-45.84,2.9,3.3
"Tony Taylor","TUL",22,50,1129,-2.57,47.52,0.43,3.3,-47.66,1.5,-2.1
"Tony Wroten","RNO",20,11,291,-0.51,46.3,-0.79,2.78,-48.18,2.7,-0.5
"Tornike Shengelia","SPG",21,10,366,3.73,57.45,10.36,3.3,-47.66,4.2,-1.1
"Toure' Murry","RGV",23,46,1079,-0.46,49.62,2.53,3.59,-47.38,3.5,9
"Travis Franklin","CTN",24,42,654,-1.83,51.19,4.1,3.13,-47.83,2.1,3.3
"Travis Hyman","LAD",25,35,348,-5.97,43.33,-3.76,1.97,-48.99,6.6,-12.7
"Travis Leslie","SCW",23,36,982,1.56,52.2,5.11,7,-43.96,3.9,2.4
"Tre Kelley","AUS",28,48,1335,-2.1,50.29,3.21,4.41,-46.55,1.9,0.6
"Troy Hudson","SXF",37,14,369,-4.48,46.39,-0.7,7.12,-43.85,0.4,-4.1
"Tyler Honeycutt","RGV",22,15,364,4.45,54.3,7.22,5.25,-45.71,6.1,-1.6
"Tyler Wilkerson","AUS",24,36,873,-1.52,53.09,6,4.35,-46.61,3,2.9
